title,company,price,year,km_driven,fuel_type,transmission,city,link
Volkswagen Tiguan (2018),Volkswagen,17.0,2018,102750.0,Diesel,Automatic,"Arif Colony, Aurangabad",https://www.olx.in/item/cars-c84-used-volkswagen-tiguan-in-arif-colony-aurangabad-iid-1834731678
Maruti Suzuki Celerio (2020),Maruti Suzuki,490000.0,2020,8750.0,Petrol,Automatic,"Disha Nagari, Aurangabad",https://www.olx.in/item/cars-c84-used-maruti-suzuki-celerio-in-disha-nagari-aurangabad-iid-1844835174
Skoda Octavia (2014),Skoda,595000.0,2014,165000.0,Diesel,Automatic,"Garkheda, Aurangabad",https://www.olx.in/item/cars-c84-used-skoda-octavia-in-garkheda-aurangabad-iid-1835236404
Volkswagen Polo (2020),Volkswagen,611000.0,2020,20000.0,Petrol,Automatic,"Kranti Chowk, Aurangabad",https://www.olx.in/item/cars-c84-used-volkswagen-polo-in-kranti-chowk-aurangabad-iid-1846380880
Skoda Yeti (2015),Skoda,8.0,2015,27500.0,Diesel,Automatic,"Arif Colony, Aurangabad",https://www.olx.in/item/cars-c84-used-skoda-yeti-in-arif-colony-aurangabad-iid-1839876437
Mahindra Scorpio (2017),Mahindra,750000.0,2017,80000.0,Diesel,Manual,"Delhi Gate, Aurangabad",https://www.olx.in/item/cars-c84-used-mahindra-scorpio-in-delhi-gate-aurangabad-iid-1836271405
Maruti Suzuki Ignis (2017),Maruti Suzuki,580000.0,2017,92000.0,Diesel,Automatic,"Garkheda Parisar, Aurangabad",https://www.olx.in/item/cars-c84-used-maruti-suzuki-ignis-in-garkheda-parisar-aurangabad-iid-1834173740
Volkswagen Vento (2019),Volkswagen,7.0,2019,75000.0,Diesel,Automatic,"Arif Colony, Aurangabad",https://www.olx.in/item/cars-c84-used-volkswagen-vento-in-arif-colony-aurangabad-iid-1820469944
Skoda Octavia (2013),Skoda,5.0,2013,145000.0,Diesel,Automatic,"Arif Colony, Aurangabad",https://www.olx.in/item/cars-c84-used-skoda-octavia-in-arif-colony-aurangabad-iid-1846421228
Honda City (2015),Honda,395000.0,2015,103000.0,Petrol,Manual,"Kanchanwadi, Aurangabad",https://www.olx.in/item/cars-c84-used-honda-city-in-kanchanwadi-aurangabad-iid-1846569959
Volkswagen Passat (2018),Volkswagen,1075000.0,2018,82590.0,Diesel,Automatic,"Tapadiya Nagar, Aurangabad",https://www.olx.in/item/cars-c84-used-volkswagen-passat-in-tapadiya-nagar-aurangabad-iid-1846717570
Skoda Octavia (2014),Skoda,595000.0,2014,165000.0,Diesel,Automatic,"Garkheda, Aurangabad",https://www.olx.in/item/cars-c84-used-skoda-octavia-in-garkheda-aurangabad-iid-1835236404
Hyundai Verna (2013),Hyundai,397000.0,2013,84000.0,Petrol,Automatic,"Jaswantpura, Aurangabad",https://www.olx.in/item/cars-c84-used-hyundai-verna-in-jaswantpura-aurangabad-iid-1847357721
Volkswagen Vento (2019),Volkswagen,7.0,2019,75000.0,Diesel,Automatic,"Arif Colony, Aurangabad",https://www.olx.in/item/cars-c84-used-volkswagen-vento-in-arif-colony-aurangabad-iid-1820469944
Renault Duster (2018),Renault,626000.0,2018,91000.0,Diesel,Automatic,"Garkheda Parisar, Aurangabad",https://www.olx.in/item/cars-c84-used-renault-duster-in-garkheda-parisar-aurangabad-iid-1834173378
Renault Duster (2018),Renault,626000.0,2018,91000.0,Diesel,Automatic,"Garkheda Parisar, Aurangabad",https://www.olx.in/item/cars-c84-used-renault-duster-in-garkheda-parisar-aurangabad-iid-1834173378
Hyundai Accent (2010),Hyundai,125000.0,2010,100000.0,Petrol,Manual,"Mahesh Nagar, Aurangabad",https://www.olx.in/item/cars-c84-used-hyundai-accent-in-mahesh-nagar-aurangabad-iid-1847354176
Hyundai I10 (2008),Hyundai,135000.0,2008,0.0,Petrol,Manual,"Younus Colony, Aurangabad",https://www.olx.in/item/cars-c84-used-hyundai-i10-in-younus-colony-aurangabad-iid-1844618066
Volkswagen Vento (2019),Volkswagen,7.0,2019,75000.0,Diesel,Automatic,"Arif Colony, Aurangabad",https://www.olx.in/item/cars-c84-used-volkswagen-vento-in-arif-colony-aurangabad-iid-1820469944
Audi A4 (2012),Audi,8.0,2012,118000.0,Diesel,Automatic,"Arif Colony, Aurangabad",https://www.olx.in/item/cars-c84-used-audi-a4-in-arif-colony-aurangabad-iid-1828872607
Tata Nano (2012),Tata,75000.0,2012,63000.0,Petrol,Manual,"Garkheda Parisar, Aurangabad",https://www.olx.in/item/cars-c84-used-tata-nano-in-garkheda-parisar-aurangabad-iid-1847368009
Hyundai I10 (2008),Hyundai,135000.0,2008,0.0,Petrol,Manual,"Younus Colony, Aurangabad",https://www.olx.in/item/cars-c84-used-hyundai-i10-in-younus-colony-aurangabad-iid-1844618066
Hyundai Creta (2023),Hyundai,1050000.0,2023,40000.0,Petrol,Automatic,"Padegaon, Aurangabad",https://www.olx.in/item/cars-c84-used-hyundai-creta-in-padegaon-aurangabad-iid-1844997783
Skoda Yeti (2016),Skoda,9.0,2016,179000.0,Diesel,Automatic,"Arif Colony, Aurangabad",https://www.olx.in/item/cars-c84-used-skoda-yeti-in-arif-colony-aurangabad-iid-1820411288
Honda Wr-V (2018),Honda,620000.0,2018,89000.0,Petrol,Automatic,"Shivneri Nagar, Aurangabad",https://www.olx.in/item/cars-c84-used-honda-wrv-in-shivneri-nagar-aurangabad-iid-1835237090
Skoda Yeti (2015),Skoda,8.0,2015,27500.0,Diesel,Automatic,"Arif Colony, Aurangabad",https://www.olx.in/item/cars-c84-used-skoda-yeti-in-arif-colony-aurangabad-iid-1839876437
Hyundai Accent (2010),Hyundai,125000.0,2010,100000.0,Petrol,Manual,"Mahesh Nagar, Aurangabad",https://www.olx.in/item/cars-c84-used-hyundai-accent-in-mahesh-nagar-aurangabad-iid-1847354176
Volkswagen Vento (2018),Volkswagen,7.0,2018,85000.0,Diesel,Automatic,"Arif Colony, Aurangabad",https://www.olx.in/item/cars-c84-used-volkswagen-vento-in-arif-colony-aurangabad-iid-1839483415
Skoda Yeti (2016),Skoda,9.0,2016,179000.0,Diesel,Automatic,"Arif Colony, Aurangabad",https://www.olx.in/item/cars-c84-used-skoda-yeti-in-arif-colony-aurangabad-iid-1820411288
Volkswagen Vento (2018),Volkswagen,7.0,2018,115000.0,Diesel,Automatic,"Arif Colony, Aurangabad",https://www.olx.in/item/cars-c84-used-volkswagen-vento-in-arif-colony-aurangabad-iid-1820467922
Skoda Yeti (2016),Skoda,9.0,2016,179000.0,Diesel,Automatic,"Arif Colony, Aurangabad",https://www.olx.in/item/cars-c84-used-skoda-yeti-in-arif-colony-aurangabad-iid-1820411288
Maruti Suzuki Swift (2018),Maruti Suzuki,575000.0,2018,138000.0,Petrol,Automatic,"Kranti Chowk, Aurangabad",https://www.olx.in/item/cars-c84-used-maruti-suzuki-swift-in-kranti-chowk-aurangabad-iid-1842468815
Skoda Rapid (2017),Skoda,580000.0,2017,120000.0,Diesel,Automatic,"Garkheda, Aurangabad",https://www.olx.in/item/cars-c84-used-skoda-rapid-in-garkheda-aurangabad-iid-1847256145
Mahindra Xuv300 (2023),Mahindra,899999.0,2023,95000.0,Diesel,Manual,"Jyoti Nagar, Aurangabad",https://www.olx.in/item/cars-c84-used-mahindra-xuv-300-in-jyoti-nagar-aurangabad-iid-1843253432
Maruti Suzuki Ignis (2017),Maruti Suzuki,580000.0,2017,92000.0,Diesel,Automatic,"Garkheda Parisar, Aurangabad",https://www.olx.in/item/cars-c84-used-maruti-suzuki-ignis-in-garkheda-parisar-aurangabad-iid-1834173740
Maruti Suzuki Swift (2007),Maruti Suzuki,130000.0,2007,80000.0,Petrol,Manual,"Silk Mill Colony, Aurangabad",https://www.olx.in/item/cars-c84-used-maruti-suzuki-swift-in-silk-mill-colony-aurangabad-iid-1845211985
Volkswagen Vento (2018),Volkswagen,7.0,2018,115000.0,Diesel,Automatic,"Arif Colony, Aurangabad",https://www.olx.in/item/cars-c84-used-volkswagen-vento-in-arif-colony-aurangabad-iid-1820467922
Skoda Octavia (2014),Skoda,595000.0,2014,165000.0,Diesel,Automatic,"Garkheda, Aurangabad",https://www.olx.in/item/cars-c84-used-skoda-octavia-in-garkheda-aurangabad-iid-1835236404
Volkswagen Polo (2020),Volkswagen,611000.0,2020,20000.0,Petrol,Automatic,"Kranti Chowk, Aurangabad",https://www.olx.in/item/cars-c84-used-volkswagen-polo-in-kranti-chowk-aurangabad-iid-1846380880
Skoda Kodiaq (2019),Skoda,2250000.0,2019,104000.0,Diesel,Automatic,"Younus Colony, Aurangabad",https://www.olx.in/item/cars-c84-used-skoda-kodiaq-in-younus-colony-aurangabad-iid-1846217985
Skoda Yeti (2016),Skoda,9.0,2016,179000.0,Diesel,Automatic,"Arif Colony, Aurangabad",https://www.olx.in/item/cars-c84-used-skoda-yeti-in-arif-colony-aurangabad-iid-1820411288
Maruti Suzuki Ritz (2012),Maruti Suzuki,295000.0,2012,101000.0,Petrol,Automatic,"Navkhanda, Aurangabad",https://www.olx.in/item/cars-c84-used-maruti-suzuki-ritz-in-navkhanda-aurangabad-iid-1840093256
Hyundai Verna (2013),Hyundai,397000.0,2013,84000.0,Petrol,Automatic,"Jaswantpura, Aurangabad",https://www.olx.in/item/cars-c84-used-hyundai-verna-in-jaswantpura-aurangabad-iid-1847357721
Volkswagen Polo (2020),Volkswagen,611000.0,2020,20000.0,Petrol,Automatic,"Kranti Chowk, Aurangabad",https://www.olx.in/item/cars-c84-used-volkswagen-polo-in-kranti-chowk-aurangabad-iid-1846380880
Audi A4 (2012),Audi,8.0,2012,118000.0,Diesel,Automatic,"Arif Colony, Aurangabad",https://www.olx.in/item/cars-c84-used-audi-a4-in-arif-colony-aurangabad-iid-1828872607
Maruti Suzuki Swift (2018),Maruti Suzuki,575000.0,2018,138000.0,Petrol,Automatic,"Kranti Chowk, Aurangabad",https://www.olx.in/item/cars-c84-used-maruti-suzuki-swift-in-kranti-chowk-aurangabad-iid-1842468815
Maruti Suzuki Swift (2021),Maruti Suzuki,590000.0,2021,62000.0,Petrol,Automatic,"Garkheda, Aurangabad",https://www.olx.in/item/cars-c84-used-maruti-suzuki-swift-in-garkheda-aurangabad-iid-1841983633
Skoda Kodiaq (2019),Skoda,2250000.0,2019,104000.0,Diesel,Automatic,"Younus Colony, Aurangabad",https://www.olx.in/item/cars-c84-used-skoda-kodiaq-in-younus-colony-aurangabad-iid-1846217985
Volkswagen Vento (2018),Volkswagen,7.0,2018,115000.0,Diesel,Automatic,"Arif Colony, Aurangabad",https://www.olx.in/item/cars-c84-used-volkswagen-vento-in-arif-colony-aurangabad-iid-1820467922
Volkswagen Polo (2020),Volkswagen,611000.0,2020,20000.0,Petrol,Automatic,"Kranti Chowk, Aurangabad",https://www.olx.in/item/cars-c84-used-volkswagen-polo-in-kranti-chowk-aurangabad-iid-1846380880
Maruti Suzuki Wagon R (2015),Maruti Suzuki,315000.0,2015,65200.0,Petrol,Manual,"Hatesingpura, Aurangabad",https://www.olx.in/item/cars-c84-used-maruti-suzuki-wagon-r-in-hatesingpura-aurangabad-iid-1845226909
Volkswagen Passat (2018),Volkswagen,1075000.0,2018,82590.0,Diesel,Automatic,"Tapadiya Nagar, Aurangabad",https://www.olx.in/item/cars-c84-used-volkswagen-passat-in-tapadiya-nagar-aurangabad-iid-1846717570
Skoda Octavia (2014),Skoda,595000.0,2014,165000.0,Diesel,Automatic,"Garkheda, Aurangabad",https://www.olx.in/item/cars-c84-used-skoda-octavia-in-garkheda-aurangabad-iid-1835236404
Volkswagen Vento (2019),Volkswagen,7.0,2019,75000.0,Diesel,Automatic,"Arif Colony, Aurangabad",https://www.olx.in/item/cars-c84-used-volkswagen-vento-in-arif-colony-aurangabad-iid-1820469944
Maruti Suzuki Swift Dzire Tour (2016),Maruti Suzuki,375000.0,2016,115000.0,Diesel,Automatic,"Navkhanda, Aurangabad",https://www.olx.in/item/cars-c84-used-maruti-suzuki-swift-dzire-tour-in-navkhanda-aurangabad-iid-1844884987
Ford Endeavour (2016),Ford,2175000.0,2016,160000.0,Diesel,Automatic,"Padegaon, Aurangabad",https://www.olx.in/item/cars-c84-used-ford-endeavour-in-padegaon-aurangabad-iid-1845908611
Maruti Suzuki Celerio (2020),Maruti Suzuki,490000.0,2020,8750.0,Petrol,Automatic,"Disha Nagari, Aurangabad",https://www.olx.in/item/cars-c84-used-maruti-suzuki-celerio-in-disha-nagari-aurangabad-iid-1844835174
Mg Hector (2019),MG,774494.0,2019,80678.0,Petrol,Automatic,"Raj Nagar Extension, Ghaziabad",https://www.olx.in/item/cars-c84-used-mg-hector-in-raj-nagar-extension-ghaziabad-iid-1846864604
Volkswagen Taigun (2022),Volkswagen,999999.0,2022,43000.0,Petrol,Automatic,"Khar West, Mumbai",https://www.olx.in/item/cars-c84-used-volkswagen-taigun-in-khar-west-mumbai-iid-1847021209
Mahindra Marazzo (2021),Mahindra,889000.0,2021,99000.0,Diesel,Manual,"Velacheri, Chennai",https://www.olx.in/item/cars-c84-used-mahindra-marazzo-in-velacheri-chennai-iid-1846564719
Mg Hector Plus (2023),MG,1175000.0,2023,19985.0,Petrol,Automatic,Rohini Sector,https://www.olx.in/item/cars-c84-used-mg-hector-plus-in-rohini-sector-10-delhi-iid-1846864603
Volkswagen Polo (2013),Volkswagen,180000.0,2013,200000.0,Diesel,Manual,"Main Market, Jalandhar",https://www.olx.in/item/cars-c84-used-volkswagen-polo-in-main-market-jalandhar-iid-1847403499
Mahindra Jeep (1987),Mahindra,260000.0,1987,99999.0,Diesel,Manual,"Papakkad, Kizhuparamba",https://www.olx.in/item/cars-c84-used-mahindra-jeep-in-papakkad-kizhuparamba-iid-1847403730
Audi A3 (2016),Audi,975000.0,2016,70000.0,Petrol,Automatic,"Jor Bagh, Delhi",https://www.olx.in/item/cars-c84-used-audi-a3-in-jor-bagh-delhi-iid-1847403724
Ford Figo (2014),Ford,150000.0,2014,100100.0,Diesel,Manual,"Ramawapur, Bahraich",https://www.olx.in/item/cars-c84-used-ford-figo-in-ramawapur-bahraich-iid-1847404694
Tata Tiago Nrg (2019),Tata,400000.0,2019,58847.0,Petrol,Manual,Rohini Sector,https://www.olx.in/item/cars-c84-used-tata-tiago-nrg-in-rohini-sector-10-delhi-iid-1847024339
Hyundai Creta (2017),Hyundai,445000.0,2017,82630.0,Petrol,Automatic,Rohini Sector,https://www.olx.in/item/cars-c84-used-hyundai-creta-in-rohini-sector-10-delhi-iid-1846798971
Kia Carens (2022),Kia,1244001.0,2022,51000.0,Petrol,Automatic,"Rabindra Sadan, Kolkata",https://www.olx.in/item/cars-c84-used-kia-carens-in-rabindra-sadan-kolkata-iid-1846101070
Toyota Innova Crysta (2023),Toyota,1545000.0,2023,30500.0,Petrol,Automatic,Industrial Area Phase,https://www.olx.in/item/cars-c84-used-toyota-innova-crysta-in-mohali-punjab-iid-1844832931
Hyundai Verna (2011),Hyundai,279999.0,2011,154000.0,Diesel,Manual,"Jatlapalem, Tadepalligudem",https://www.olx.in/item/cars-c84-used-hyundai-verna-in-jatlapalem-tadepalligudem-iid-1843307078
Maruti Suzuki Wagon R (2021),Maruti Suzuki,450000.0,2021,66982.0,Petrol,Manual,"Khirki Village, Delhi",https://www.olx.in/item/cars-c84-used-maruti-suzuki-wagon-r-in-khirki-village-delhi-iid-1847112972
Hyundai Grand I10 (2015),Hyundai,345000.0,2015,78647.0,Petrol,Automatic,"IFFCO Chowk, Gurgaon",https://www.olx.in/item/cars-c84-used-hyundai-grand-i10-in-iffco-chowk-gurgaon-iid-1842991232
Tata Safari (2021),Tata,1098000.0,2021,45408.0,Diesel,Manual,Rohini Sector,https://www.olx.in/item/cars-c84-used-tata-safari-in-rohini-sector-10-delhi-iid-1846830765
Tata Safari Storme (2019),Tata,670000.0,2019,71300.0,Diesel,Manual,"Anandpuri, Patna",https://www.olx.in/item/cars-c84-used-tata-safari-storme-in-anandpuri-patna-iid-1847405997
Hyundai Venue (2023),Hyundai,895000.0,2023,55354.0,Petrol,Manual,"Anna Nagar Near Gandhi Nagar, Coimbatore",https://www.olx.in/item/cars-c84-used-hyundai-venue-in-anna-nagar-near-gandhi-nagar-coimbatore-iid-1846319842
Maruti Suzuki Swift Dzire (2025),Maruti Suzuki,900000.0,2025,50000.0,CNG,Manual,"Sami Nathan Nagar, Thuraiyur",https://www.olx.in/item/cars-c84-used-maruti-suzuki-swift-dzire-in-sami-nathan-nagar-thuraiyur-iid-1846650561
Maruti Suzuki Swift Dzire (2015),Maruti Suzuki,220000.0,2015,31965.0,Petrol,Manual,"Sarojini Nagar, Delhi",https://www.olx.in/item/cars-c84-used-maruti-suzuki-swift-dzire-in-sarojini-nagar-delhi-iid-1846099155
Maruti Suzuki Vitara Brezza (2019),Maruti Suzuki,650000.0,2019,33000.0,Diesel,Manual,"Hansbihar, Rudrapur",https://www.olx.in/item/cars-c84-used-maruti-suzuki-vitara-brezza-in-hansbihar-rudrapur-iid-1847405745
Mercedes-Benz Cla (2015),Mercedes,1950000.0,2015,124000.0,Diesel,Automatic,"Tatabad Colony, Coimbatore",https://www.olx.in/item/cars-c84-used-mercedes-benz-cla-in-tatabad-colony-coimbatore-iid-1845673026
Maruti Suzuki Swift Dzire (2015),Maruti Suzuki,220000.0,2015,31965.0,Petrol,Manual,"Sarojini Nagar, Delhi",https://www.olx.in/item/cars-c84-used-maruti-suzuki-swift-dzire-in-sarojini-nagar-delhi-iid-1846099155
Hyundai Accent Hatchback (2009),Hyundai,150000.0,2009,80000.0,Petrol,Automatic,"Nidamanuru, Vijayawada",https://www.olx.in/item/cars-c84-used-hyundai-accent-hatchback-in-nidamanuru-vijayawada-iid-1847316786
Ford Ecosport (2018),Ford,765000.0,2018,23459.0,Petrol,Automatic,"Malleshwaram, Bengaluru",https://www.olx.in/item/cars-c84-used-ford-ecosport-in-malleshwaram-bengaluru-iid-1845437364
Datsun Redigo (2017),Audi,115000.0,2017,81846.0,Petrol,Manual,Jaipur,https://www.olx.in/item/cars-c84-used-datsun-redigo-in-jaipur-ajmer-express-highway-jaipur-iid-1845090170
Mg Comet Ev (2023),MG,675000.0,2023,24933.0,Electric,Automatic,"Thane West, Thane",https://www.olx.in/item/cars-c84-used-mg-comet-ev-in-thane-west-thane-iid-1845415705
Maruti Suzuki Ciaz (2017),Maruti Suzuki,650000.0,2017,137000.0,Diesel,Manual,"VL Puram, Rajahmundry",https://www.olx.in/item/cars-c84-used-maruti-suzuki-ciaz-in-vl-puram-rajahmundry-iid-1847045912
Maruti Suzuki Baleno (2023),Maruti Suzuki,675000.0,2023,65600.0,Petrol,Automatic,Sector,https://www.olx.in/item/cars-c84-used-maruti-suzuki-baleno-in-sector-3-karnal-iid-1845980228
Kia Seltos (2021),Kia,1690000.0,2021,52940.0,Petrol,Automatic,"Hitech City, Hyderabad",https://www.olx.in/item/cars-c84-used-kia-seltos-in-hitech-city-hyderabad-iid-1847099630
Hyundai Eon (2014),Hyundai,253300.0,2014,54000.0,Petrol,Manual,"Kithagnur Main Road Halehalli, Bengaluru",https://www.olx.in/item/cars-c84-used-hyundai-eon-in-kithagnur-main-road-halehalli-bengaluru-iid-1844546770
Mg Gloster (2023),MG,2470000.0,2023,71047.0,Diesel,Automatic,"Ramgarh Dhani, Gurgaon",https://www.olx.in/item/cars-c84-used-mg-gloster-in-ramgarh-dhani-gurgaon-iid-1839966503
Maruti Suzuki Wagon R (2023),Maruti Suzuki,461000.0,2023,8900.0,Petrol,Manual,"Vivek Vihar, Jodhpur",https://www.olx.in/item/cars-c84-used-maruti-suzuki-wagon-r-in-vivek-vihar-jodhpur-iid-1847408225
Hyundai Creta (2020),Hyundai,707368.0,2020,22938.0,Petrol,Automatic,"Ramgarh Dhani, Gurgaon",https://www.olx.in/item/cars-c84-used-hyundai-creta-in-ramgarh-dhani-gurgaon-iid-1847408534
Hyundai Elite I20 (2016),Hyundai,439685.0,2016,117686.0,Petrol,Manual,"Gandhi Nagar, Bengaluru",https://www.olx.in/item/cars-c84-used-hyundai-elite-i20-in-gandhi-nagar-bengaluru-iid-1845530174
Tata Tigor (2022),Tata,617400.0,2022,26694.0,Petrol,Automatic,"Chokkanahalli, Bengaluru",https://www.olx.in/item/cars-c84-used-tata-tigor-in-chokkanahalli-bengaluru-iid-1845837954
Hyundai Creta (2016),Hyundai,550000.0,2016,78000.0,Petrol,Automatic,Greater Kailash,https://www.olx.in/item/cars-c84-used-hyundai-creta-in-greater-kailash-2-delhi-iid-1847409510
Maruti Suzuki Swift Dzire (2014),Maruti Suzuki,329000.0,2014,68000.0,Petrol,Manual,"South Extension, Delhi",https://www.olx.in/item/cars-c84-used-maruti-suzuki-swift-dzire-in-south-extension-delhi-iid-1847409487
Honda Br-V (2016),Honda,490000.0,2016,62000.0,Petrol,Automatic,"Janakpuri, Delhi",https://www.olx.in/item/cars-c84-used-honda-brv-in-janakpuri-delhi-iid-1846426317
Renault Kiger (2024),Renault,542689.0,2024,9301.0,Petrol,Automatic,JP Nagar Phase,https://www.olx.in/item/cars-c84-used-renault-kiger-in-jp-nagar-phase-4-bengaluru-iid-1847359449
Maruti Suzuki Dzire (2024),Maruti Suzuki,595000.0,2024,60000.0,Petrol,Automatic,"Abids, Hyderabad",https://www.olx.in/item/cars-c84-used-maruti-suzuki-dzire-in-abids-hyderabad-iid-1847409545
Renault Kiger (2024),Renault,550000.0,2024,13000.0,Petrol,Manual,"Kadappakada, Kollam",https://www.olx.in/item/cars-c84-used-renault-kiger-in-kadappakada-kollam-iid-1847203087
Hyundai Santa Fe (2011),Hyundai,625000.0,2011,110000.0,Diesel,Manual,"Santhi Nagar, Tirunelveli",https://www.olx.in/item/cars-c84-used-hyundai-santa-fe-in-santhi-nagar-tirunelveli-iid-1847022696
Hyundai Creta (2016),Hyundai,600000.0,2016,78000.0,Petrol,Automatic,Greater Kailash,https://www.olx.in/item/cars-c84-used-hyundai-creta-in-greater-kailash-2-delhi-iid-1847409510
Honda Br-V (2016),Honda,490000.0,2016,62000.0,Petrol,Automatic,"Janakpuri, Delhi",https://www.olx.in/item/cars-c84-used-honda-brv-in-janakpuri-delhi-iid-1846426317
